Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Color (product.metafields.custom.colors),Craft (product.metafields.custom.craft),Delivery (product.metafields.custom.delivery),Fabric (product.metafields.custom.fabric),Fit (product.metafields.custom.fit),List of Colors (product.metafields.custom.list_of_colors),Number of components (product.metafields.custom.number_of_components),Products Components (product.metafields.custom.products_components),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
jeeva-co-ordinate-set-3461,,,,,,,,,XL,,,,,,,,3461-XL,2000,,0,deny,manual,22050,21000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-08506.jpg?v=1740577009,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jeeva-co-ordinate-set-3461,,,,,,,,,XXL,,,,,,,,3461-XXL,2000,,0,deny,manual,22050,21000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-08519.jpg?v=1740577009,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jeeva-co-ordinate-set-3461,,,,,,,,,3XL,,,,,,,,3461-3XL,2000,,0,deny,manual,23100,21000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-08513.jpg?v=1740577009,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jeeva-co-ordinate-set-3461,,,,,,,,,4XL,,,,,,,,3461-4XL,2000,,0,deny,manual,23100,21000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jeeva-co-ordinate-set-3461,,,,,,,,,5XL,,,,,,,,3461-5XL,2000,,0,deny,manual,24150,21000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
jeeva-co-ordinate-set-3461,,,,,,,,,6XL,,,,,,,,3461-6XL,2000,,0,deny,manual,24150,21000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
avya-co-ordinate-set-3459,Avya Co ordinate Set,"<meta charset=""utf-8"">
<p>This black pure linen co-ordinate set is a vision of refined elegance. The high-low shirt features a sleek mandarin collar, front buttons, and side slits, with full sleeves, finished with cuffs. Paired with matching pleated pants that include side pockets, with sheer black silk organza layer draped from the shoulders, adorned with tonal silk thread embroidery.






<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Pure Linen</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>Silk thread embroidery</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Silk Thread Embroidery</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Comfortable Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4-5 Weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>PROFESSIONAL SPOT DRY CLEAN ONLY: This ensemble can be spot dry cleaned using solvent of perchloroethylene or of petroleum based solvent. However there are strict limitations on the addition of water and / or mechanical action and / or temperature during the cleaning and / or drying process due to the delicate nature of the pure fabrics and embellishments used. Please note to only remove stains without immersing or otherwise cleaning the entire garment.</span></td>
</tr>
</tbody>
</table>
</div>",Shiddat,,Co-ordinate Set,"Black, Brunch, Comfortable Fit, DLVRY 4-5 Weeks, New, On Sale, Pret, Pure Linen, Resort Wear, Shiddat, Vacation Wear",TRUE,Size,M,,,,,,,,3459-M,2000,,0,continue,manual,16100,23000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-08611.jpg?v=1740577009,1,,FALSE,,,,,,,,,,,,,,Black,Silk Thread Embroidery,4-5 Weeks,Pure Linen,Comfortable Fit,,2,"Shirt, Straight Pants",,,,,,,,kg,,,TRUE,,,TRUE,,,active
avya-co-ordinate-set-3459,,,,,,,,,XS,,,,,,,,3459-XS,2000,,0,deny,manual,23000,23000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-08642.jpg?v=1740577010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
avya-co-ordinate-set-3459,,,,,,,,,S,,,,,,,,3459-S,2000,,0,deny,manual,23000,23000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-08627.jpg?v=1740577010,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
avya-co-ordinate-set-3459,,,,,,,,,L,,,,,,,,3459-L,2000,,0,deny,manual,23000,23000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-08635.jpg?v=1740577010,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
avya-co-ordinate-set-3459,,,,,,,,,XL,,,,,,,,3459-XL,2000,,0,deny,manual,24150,23000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-08639.jpg?v=1740577010,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
avya-co-ordinate-set-3459,,,,,,,,,XXL,,,,,,,,3459-XXL,2000,,0,deny,manual,24150,23000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-08644.jpg?v=1740577010,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
avya-co-ordinate-set-3459,,,,,,,,,3XL,,,,,,,,3459-3XL,2000,,0,deny,manual,25300,23000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
avya-co-ordinate-set-3459,,,,,,,,,4XL,,,,,,,,3459-4XL,2000,,0,deny,manual,25300,23000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
avya-co-ordinate-set-3459,,,,,,,,,5XL,,,,,,,,3459-5XL,2000,,0,deny,manual,26450,23000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
avya-co-ordinate-set-3459,,,,,,,,,6XL,,,,,,,,3459-6XL,2000,,0,deny,manual,26450,23000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
azra-short-kurta-set-3454,Azra Short Kurta Set,"<meta charset=""utf-8"">
<p>This ruby pink short panelled kurta in handwoven cotton tissue with touch neckline, delicate slit, full sleeves and side pockets, with a matching Pakistani salwar and pure silk organza dupatta. The set is beautifully adorned with intricate light gold dori and zari embroidery, with chatta patti embroidery gracing the borders for a touch of artistry. Double-color piping and gold lace detailing add a luxurious finish.<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Handwoven Cotton Tissue</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>Light gold dori and zari embroidery beautifully done with chatta patti work.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Dori Embroidery</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Comfortable Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4-5 Weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>PROFESSIONAL SPOT DRY CLEAN ONLY: This ensemble can be spot dry cleaned using solvent of perchloroethylene or of petroleum based solvent. However there are strict limitations on the addition of water and / or mechanical action and / or temperature during the cleaning and / or drying process due to the delicate nature of the pure fabrics and embellishments used. Please note to only remove stains without immersing or otherwise cleaning the entire garment.</span></td>
</tr>
</tbody>
</table>
</div>",Shiddat,,Short Kurta Set,"Comfortable Fit, DLVRY 4-5 Weeks, Festive, Haldi, Handwoven Cotton Tissue, Luxury Pret, Mehendi, New, Not On Sale, Ruby Pink, Sagan, Shiddat",TRUE,Size,M,,,,,,,,3454-M,2000,,0,continue,manual,49000,49000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07521.jpg?v=1740577011,1,,FALSE,,,,,,,,,,,,,,Ruby Pink,Dori Embroidery,4-5 Weeks,Handwoven Cotton Tissue,Comfortable Fit,,3,"Short Kurta, Pakistani Salwar, Dupatta",,,,,,,,kg,,,TRUE,,,TRUE,,,active
azra-short-kurta-set-3454,,,,,,,,,XS,,,,,,,,3454-XS,2000,,0,deny,manual,49000,49000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07529.jpg?v=1740577011,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
azra-short-kurta-set-3454,,,,,,,,,S,,,,,,,,3454-S,2000,,0,deny,manual,49000,49000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07484.jpg?v=1740577011,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
azra-short-kurta-set-3454,,,,,,,,,L,,,,,,,,3454-L,2000,,0,deny,manual,49000,49000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07515.jpg?v=1740577011,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
azra-short-kurta-set-3454,,,,,,,,,XL,,,,,,,,3454-XL,2000,,0,deny,manual,51450,49000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07501.jpg?v=1740577011,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
azra-short-kurta-set-3454,,,,,,,,,XXL,,,,,,,,3454-XXL,2000,,0,deny,manual,51450,49000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07509.jpg?v=1740577011,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
azra-short-kurta-set-3454,,,,,,,,,3XL,,,,,,,,3454-3XL,2000,,0,deny,manual,53900,49000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07518.jpg?v=1740577011,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
azra-short-kurta-set-3454,,,,,,,,,4XL,,,,,,,,3454-4XL,2000,,0,deny,manual,53900,49000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07504.jpg?v=1740577011,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
azra-short-kurta-set-3454,,,,,,,,,5XL,,,,,,,,3454-5XL,2000,,0,deny,manual,56350,49000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
azra-short-kurta-set-3454,,,,,,,,,6XL,,,,,,,,3454-6XL,2000,,0,deny,manual,56350,49000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
aamina-short-kurta-set-3453,Aamina Short Kurta Set,"<meta charset=""utf-8"">
<p>This olive green short panelled A-line kurta set in handwoven cotton tissue features a V neckline, loose three-quarter sleeves, and side pockets. It pairs with a dark purple Pakistani salwar and a beige handwoven cotton tissue dupatta. Adorned with kasab and zari floral embroidery, enhanced by gold sequins, the set is finished with contrast piping and scalloped edges on the dupatta for a refined touch.<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Handwoven Cotton Tissue</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>Kasab and zari embroidery, enhanced with gold sequins.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Kasab embroidery</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Loose Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4-5 Weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>PROFESSIONAL SPOT DRY CLEAN ONLY: This ensemble can be spot dry cleaned using solvent of perchloroethylene or of petroleum based solvent. However there are strict limitations on the addition of water and / or mechanical action and / or temperature during the cleaning and / or drying process due to the delicate nature of the pure fabrics and embellishments used. Please note to only remove stains without immersing or otherwise cleaning the entire garment.</span></td>
</tr>
</tbody>
</table>
</div>",Shiddat,,Short Kurta Set,"DLVRY 4-5 Weeks, Festive, Haldi, Handwoven Cotton Tissue, Loose Fit, Luxury Pret, Mehendi, New, Not On Sale, Olive green, Sagan, Shiddat",TRUE,Size,M,,,,,,,,3453-M,2000,,0,continue,manual,46000,46000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07419.jpg?v=1740577012,1,,FALSE,,,,,,,,,,,,,,Olive Green,Kasab embroidery,4-5 Weeks,Handwoven Cotton Tissue,Loose Fit,,3,"Short Kurta, Pakistani Salwar, Dupatta",,,,,,,,kg,,,TRUE,,,TRUE,,,active
aamina-short-kurta-set-3453,,,,,,,,,XS,,,,,,,,3453-XS,2000,,0,deny,manual,46000,46000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07410.jpg?v=1740577012,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
aamina-short-kurta-set-3453,,,,,,,,,S,,,,,,,,3453-S,2000,,0,deny,manual,46000,46000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07375.jpg?v=1740577012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
aamina-short-kurta-set-3453,,,,,,,,,L,,,,,,,,3453-L,2000,,0,deny,manual,46000,46000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07403.jpg?v=1740577012,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
aamina-short-kurta-set-3453,,,,,,,,,XL,,,,,,,,3453-XL,2000,,0,deny,manual,48300,46000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07383.jpg?v=1740577012,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
aamina-short-kurta-set-3453,,,,,,,,,XXL,,,,,,,,3453-XXL,2000,,0,deny,manual,48300,46000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07393.jpg?v=1740577012,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
aamina-short-kurta-set-3453,,,,,,,,,3XL,,,,,,,,3453-3XL,2000,,0,deny,manual,50600,46000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07397.jpg?v=1740577012,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
aamina-short-kurta-set-3453,,,,,,,,,4XL,,,,,,,,3453-4XL,2000,,0,deny,manual,50600,46000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07394.jpg?v=1740577012,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
aamina-short-kurta-set-3453,,,,,,,,,5XL,,,,,,,,3453-5XL,2000,,0,deny,manual,52900,46000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
aamina-short-kurta-set-3453,,,,,,,,,6XL,,,,,,,,3453-6XL,2000,,0,deny,manual,52900,46000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
salima-short-anarkali-set-3443,Salima Short Anarkali Set,"<meta charset=""utf-8"">
<p>This is a dark green short anarkali in handwoven silk chanderi, with its round neckline, slit, full sleeves, and side pockets, paired with a matching handwoven silk chanderi Pakistani salwar and a natural beige cotton tissue dupatta. Adorned with gold zari and silk thread embroidery in floral and paisley motifs, finished with beige piping and scalloped border.<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Handwoven Silk Chanderi</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>Light gold zari and multi-colour silk thread embroidery.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Zari Work</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Loose Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4-5 Weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>PROFESSIONAL SPOT DRY CLEAN ONLY: This ensemble can be spot dry cleaned using solvent of perchloroethylene or of petroleum based solvent. However there are strict limitations on the addition of water and / or mechanical action and / or temperature during the cleaning and / or drying process due to the delicate nature of the pure fabrics and embellishments used. Please note to only remove stains without immersing or otherwise cleaning the entire garment.</span></td>
</tr>
</tbody>
</table>
</div>",Shiddat,,Short Anarkali Set,"Dark Green, DLVRY 4-5 Weeks, Festive, Haldi, Handwoven Silk Chanderi, Loose Fit, Luxury Pret, Mehendi, New, Not On Sale, Sagan, Shiddat",TRUE,Size,M,,,,,,,,3443-M,3000,,0,continue,manual,49500,49500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07336.jpg?v=1740577013,1,,FALSE,,,,,,,,,,,,,,Dark Green,Zari Work,4-5 Weeks,Handwoven Chanderi Silk,Loose Fit,,3,"Short Anarkali, Pakistani Salwar, Dupatta",,,,,,,,kg,,,TRUE,,,TRUE,,,active
salima-short-anarkali-set-3443,,,,,,,,,XS,,,,,,,,3443-XS,3000,,0,deny,manual,49500,49500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07345.jpg?v=1740577013,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
salima-short-anarkali-set-3443,,,,,,,,,S,,,,,,,,3443-S,3000,,0,deny,manual,49500,49500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07354.jpg?v=1740577013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
salima-short-anarkali-set-3443,,,,,,,,,L,,,,,,,,3443-L,3000,,0,deny,manual,49500,49500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07362.jpg?v=1740577013,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
salima-short-anarkali-set-3443,,,,,,,,,XL,,,,,,,,3443-XL,3000,,0,deny,manual,51975,49500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07364.jpg?v=1740577013,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
salima-short-anarkali-set-3443,,,,,,,,,XXL,,,,,,,,3443-XXL,3000,,0,deny,manual,51975,49500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-07373.jpg?v=1740577013,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
salima-short-anarkali-set-3443,,,,,,,,,3XL,,,,,,,,3443-3XL,3000,,0,deny,manual,54450,49500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
salima-short-anarkali-set-3443,,,,,,,,,4XL,,,,,,,,3443-4XL,3000,,0,deny,manual,54450,49500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
salima-short-anarkali-set-3443,,,,,,,,,5XL,,,,,,,,3443-5XL,3000,,0,deny,manual,56925,49500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
salima-short-anarkali-set-3443,,,,,,,,,6XL,,,,,,,,3443-6XL,3000,,0,deny,manual,56925,49500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rashida-short-kurta-set-3441,Rashida Short Kurta Set,"<meta charset=""utf-8"">
<p>
This A-line panelled short kurta in vibrant yellow pure silk is elegantly designed with a round neck, adorned with decorative tassels, full sleeves, and practical side pockets. It pairs matching Pakistani salwar and a pure silk organza dupatta, adorned with light gold dori and multi-color silk thread embroidery, enhanced with sequins and pearls. Dual-color piping and pearl lace at the hemlines add a refined and graceful finishing touch.<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Pure Silk</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>Light gold dori and multi-color silk thread embroidery, enhanced with sequins and pearls.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Dori Embroidery</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Loose Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4-5 Weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>PROFESSIONAL SPOT DRY CLEAN ONLY: This ensemble can be spot dry cleaned using solvent of perchloroethylene or of petroleum based solvent. However there are strict limitations on the addition of water and / or mechanical action and / or temperature during the cleaning and / or drying process due to the delicate nature of the pure fabrics and embellishments used. Please note to only remove stains without immersing or otherwise cleaning the entire garment.</span></td>
</tr>
</tbody>
</table>
</div>",Shiddat,Uncategorized,Short Kurta Set,"Couture, DLVRY 4-5 Weeks, Festive, Haldi, Loose Fit, Mehendi, New, Not On Sale, Party Wear, Pure Silk, Sagan, Shiddat, Yellow",TRUE,Size,M,,,,,,,,3441-M,2000,,0,continue,manual,68500,68500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-05818.jpg?v=1740577014,1,,FALSE,,,,,,,,,,,,,,Yellow,Dori Embroidery,4-5 Weeks,Pure Silk,Loose Fit,,3,"Short Kurta, Pakistani Salwar, Dupatta",,,,,,,,kg,,,TRUE,,,TRUE,,,active
rashida-short-kurta-set-3441,,,,,,,,,XS,,,,,,,,3441-XS,2000,,0,deny,manual,68500,68500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-05814.jpg?v=1740577014,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rashida-short-kurta-set-3441,,,,,,,,,S,,,,,,,,3441-S,2000,,0,deny,manual,68500,68500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-05803.jpg?v=1740577014,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rashida-short-kurta-set-3441,,,,,,,,,L,,,,,,,,3441-L,2000,,0,deny,manual,68500,68500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-05809.jpg?v=1740577014,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rashida-short-kurta-set-3441,,,,,,,,,XL,,,,,,,,3441-XL,2000,,0,deny,manual,71925,68500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-05804.jpg?v=1740577014,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rashida-short-kurta-set-3441,,,,,,,,,XXL,,,,,,,,3441-XXL,2000,,0,deny,manual,71925,68500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-05810.jpg?v=1740577014,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rashida-short-kurta-set-3441,,,,,,,,,3XL,,,,,,,,3441-3XL,2000,,0,deny,manual,75350,68500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-05821.jpg?v=1740577014,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rashida-short-kurta-set-3441,,,,,,,,,4XL,,,,,,,,3441-4XL,2000,,0,deny,manual,75350,68500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMR-05823.jpg?v=1740577014,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rashida-short-kurta-set-3441,,,,,,,,,5XL,,,,,,,,3441-5XL,2000,,0,deny,manual,78775,68500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
rashida-short-kurta-set-3441,,,,,,,,,6XL,,,,,,,,3441-6XL,2000,,0,deny,manual,78775,68500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
